MUNICIPIO,CLASSIFICADOR_TIPO,CLASSIFICADOR,SETOR
ITAUNA,BAIRRO_NAO_CADASTRADO,RESIDENCIAL VEREDAS DOIS,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,SANTA EDWIGENS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,SANTA EDWIGES,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,SANTA EDWIGES 1,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,SANTA EDWIRGES,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,SANTA MONICA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,SANTA MONICA DOIS,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,SANTANENSE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,SAO BENTO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,SAO BENTO II,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,SAO GERALDO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,SION,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,TRES MARIAS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,trevo Itaúna,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,TROPICAL,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,UNIVERSITARIO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,VALE DAS AROEIRAS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,VARZEA DA OLÁRIA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,SANTA EDWIGES DOIS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,CIDADE NOVA DOIS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,VILA VILACA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,CIDADE NOVA UM,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,GARCIAS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,RESIDENCIAL VALE DAS AROEIRAS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,N.R.V.G.S.,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,JOAO PAULO SEGUNDO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,PIO DOZE,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,VILA TAVARES,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,ITAUNENSE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,BELVEDERE,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,CONDOMINIO EDUCARE,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,SITIO TIO ENOQUE,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,OLIMPIO MOREIRA UM,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,SANTO ANTONIO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,MURILO GONCALVES,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,VILA NAZARE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,BELA VISTA,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,SANTIAGO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,IRMAOS AULER,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,LEONANI,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,VILA WASHIGNTON,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,PIAGUASSU,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,OLIMPIO MOREIRA DOIS,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,VILA AUGUSTO CHAVES,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,CIDADE NOVA TRES,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,SAO JUDAS TADEU,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,SAO BENTO UM,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,ALAITA,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,DISTRITO INDUSTRIAL GORDURAS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,PALMEIRAS,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,VITORIA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,MORRO DO SOL DOIS,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,VILA SANTA MARIA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CANDIDO BERNARDES - PARQUE ECOLOGICO GERACAO DO FUTURO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,TOCAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CHICO MORAIS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,MORRO GRANDE,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,CAMPOS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,LOPES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,AGUA VIVA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,BREJO ALEGRE,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,JOVE SOARES,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,CACHOEIRINHA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CACHOEIRAO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,BARRAGEM BENFICA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,RETIRO DOS FARIAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CORREGO DO SOLDADO,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,ALPHAVILLE VALE DOS IPES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,PAULAS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,VISTA ALEGRE,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,ANGU SECO,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,TRES BARRAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,ZE CAVAQUINHO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,SAO JOSE DE PEDRAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,SUMIDOURO,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,COELHOS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,MARIA DO CARMO MIRRHA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,PAULO CARECA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,FUNDAO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,BARREIRO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,ROMULO GONZAGA PRATA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,TABUOES,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,RECANTO DO LAGO,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,LAGO DO SOL,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,MANOEL GONCALVES,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,EXPOSICAO PEDRO CALAMBAU,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,BAGAGEM,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,BRAUNAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,REGIAO DE RETIRO DOS FARIAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,DOUTOR WALTER MENDES NOGUEIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,ARRUDAS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,CALAMBAU,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,VILLAGE JARDIM,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,SIRIEMAS,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,REGIAO DE SAO JOSE DE PEDRAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,JACINTO FERREIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,MATINHA DOS FREITAS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,SILVIO - REGIAO TABUOES,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,FREITAS,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,BOA ESPERANCA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,JUSSARA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,SILVA JARDIM,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,HERUNDINES NOGUEIRA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,CARNEIROS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,ANDRESSA CRISTINA RESENDE,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,HELI LOUREIRO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,VARO DE FREITAS PARREIRAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CHACREAMENTO REGIAO DE PEIXOTAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,MARIO ALVES PAULINO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,VALE DOS PEQUIS,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,DORINATO LIMA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,GROTA DOS PAULISTAS,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,NOE ANUNCIACAO PRADO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOSE HONORATO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ZE CAVAQUINHO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MARIA FAUTA BARREIRAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DORINATO LIMA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,IGARAPE,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,GENUINA S MORAIS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MARGARIDA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ALEXANDRINA MOREIRA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,VOVO NO DO JACOME,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JUVERCINO BELARMINO DA SILVA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ANTONIO FONSECA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MARIO ALVES PAULINO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ROBERTO ROCHA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,TREZE DE MAIO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MARIA DO CARMO MYRRA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DAS PEIXOTAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MAURILIO FONSECA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DOUTOR TOMAZ DE ANDRADE,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOSE ROSA DOS SANTOS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,NELSON PENIDO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MANOEL DA CUSTODIA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JAIR FERREIRA SOARES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,TOPAZIO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MARIA HELENA DE BRITO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JACINTO FERREIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DOUTOR MANOEL BRAZ FILHO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MARECHAL DEODORO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ZEZE LIMA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ANDERSON JOSE DE FARIA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,GETULIO VARGAS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,AMIANTO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,RAIMUNDO DE ALMEIDA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,AUGUSTO PEDRO ALCANTARA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DOS TUCANOS,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOSE ANTONIO FONSECA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,CARLOS JOSE DE ABREU DINIZ,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,HELI PARREIRAS VILACA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,AMADEU VIEIRA PORTO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ARMANDO RODRIGUES DE OLIVEIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,BRASILIA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DELMIRA GONCALVES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,SAO LOURENCO,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MARIA ANA RICARDO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MANOEL BRAZ OBELHEIRO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,HORTENCIA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,HELENA NOGUEIRA DE MORAIS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,CRISTAL,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,CRISPIM RODRIGUES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,F,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ANDRESSA CRISTINA RESENDE,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,BANGU,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,SILVA JARDIM,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,EDUARDO DE MORAIS,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,CELI,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ISIDRO DE MORAIS,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,SAO JUDAS TADEU,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,TIREZIO GERALDO GOMES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MANOEL RIBEIRO NICUTA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DOUTOR GLAUCUS CORRADI MELO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,BENJAMIN DE CARVALHO,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JAIR RIBEIRO PACHECO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,PALMEIRAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,LUZIA GONCALVES NOGUEIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOAQUIM TAVARES,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MOZART MACHADO,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JUSCELINO KUBSTICHEK,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOAO HERCULANO PEREIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JEOVA GONCALVES DE SOUZA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,SANTANA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,AGRIPINO LIMA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JORGE ANTONIO DA FONSECA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,GERALDO FELIX DO CARMO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,CORONEL FRANCISCO MANOEL FRANCO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOSE FLAVIO DE CARVALHO,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,CENTRAL,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,SILESIA ANTUNES RINCO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,PETUNIA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOAO OTONI,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,HELENA CARVALHO DE AGUILAR,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,BELO HORIZONTE,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ALBA REGINA CAMPOS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,VENERO NOGUEIRA PEDROSA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,VARO DE FREITAS PARREIRAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MARIA CELESTE CANDIDO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOAO PATRICIO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOSE HERCULANO,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,BALBINA DO SEVERIANO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,CARMELO ABREU,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MANOEL GONCALVES,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,AMAURI ROSA DE FREITAS,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,FAZENDA SERRA VERDE,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,CECENA GUIMARAES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOAO MOREIRA DE CARVALHO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,LAZARO JOSE MARQUES,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOSE CANCIO BORGES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOSE LUIZ CALAMBAU,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ALZIRA DE OLIVEIRA DORNAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,VIRGILIO CORRADI,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,PROFESSORA ANTONIA PENA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DUZOLINA CORRADI MATOS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOSE EMIDIO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,SAGRADO CORACAO DE JESUS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ANTONIO NOGUEIRA SANTOS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ARNOBIO CAMARGOS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ANTONIO MEDEIROS,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,AUGUSTO GONCALVES PAULINO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,CAPITAO BENTO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ANTONIO CORRADI,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ANTONIO MARTINS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ZICO VILELA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MACHADO DE ASSIS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DOUTOR WALTER MENDES NOGUEIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DULCINEIA A. OLIVEIRA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,PEDRO CAMARGOS,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,OVIDIO SILVA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,COELHO NETO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,TIRADENTES,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ESTELA MAXIMA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,FABIANO NOGUEIRA DE FARIA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,CHICO MORAIS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DALMO GRASSI DE PAULA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,GIOCONDA CORRADI,CENTRO PADRE EUSTAQUIO
ITAUNA,COMPLEMENTO_ENDERECO,SANTA EDWIRGES,SANTANENSE MORADA NOVA
ITAUNA,COMPLEMENTO_ENDERECO,POSTO DO ENGENHO,LOURDES ITATIAIUCU
ITAUNA,COMPLEMENTO_ENDERECO,PIEDADE,CENTRO PADRE EUSTAQUIO
ITAUNA,COMPLEMENTO_ENDERECO,piaguassu,CENTRO PADRE EUSTAQUIO
ITAUNA,COMPLEMENTO_ENDERECO,mart minas,CENTRO PADRE EUSTAQUIO
ITAUNA,COMPLEMENTO_ENDERECO,KANAL BOMBAS,SANTANENSE MORADA NOVA
ITAUNA,COMPLEMENTO_ENDERECO,jadir marinho 3,CENTRO PADRE EUSTAQUIO
ITAUNA,COMPLEMENTO_ENDERECO,JADIR MARINHO,CENTRO PADRE EUSTAQUIO
ITAUNA,COMPLEMENTO_ENDERECO,FUNERARIA,CENTRO PADRE EUSTAQUIO
ITAUNA,COMPLEMENTO_ENDERECO,FAZ CURTUME,SANTANENSE MORADA NOVA
ITAUNA,COMPLEMENTO_ENDERECO,extreme veiculos,SANTANENSE MORADA NOVA
ITAUNA,COMPLEMENTO_ENDERECO,CAMPOS,SANTANENSE MORADA NOVA
ITAUNA,COMPLEMENTO_ENDERECO,bairro Tropical,SANTANENSE MORADA NOVA
ITAUNA,PONTO_DE_REFERENCIA,USIMINAS MINA CENTRAL,LOURDES ITATIAIUCU
ITAUNA,PONTO_DE_REFERENCIA,TREVO DE SANTANENSE,CENTRO PADRE EUSTAQUIO
ITAUNA,PONTO_DE_REFERENCIA,POSTO REDE UAI,CENTRO PADRE EUSTAQUIO
ITAUNA,PONTO_DE_REFERENCIA,POSTO DO ENGENHO,LOURDES ITATIAIUCU
ITAUNA,PONTO_DE_REFERENCIA,POSTO DE COMBUSTÍVEIS AEROPORTO,SANTANENSE MORADA NOVA
ITAUNA,PONTO_DE_REFERENCIA,POSTO AVENIDA,CENTRO PADRE EUSTAQUIO
ITAUNA,PONTO_DE_REFERENCIA,PIZZARIA AVALANCHE,SANTANENSE MORADA NOVA
ITAUNA,PONTO_DE_REFERENCIA,MINAS GUSA,CENTRO PADRE EUSTAQUIO
ITAUNA,PONTO_DE_REFERENCIA,LOJA BLACK WEST,CENTRO PADRE EUSTAQUIO
ITAUNA,PONTO_DE_REFERENCIA,DRIVE IN KISS,SANTANENSE MORADA NOVA
ITAUNA,PONTO_DE_REFERENCIA,Bar do Jance,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,VIRGILIO CORRADI,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,MANOEL RIBEIRO DA SILVA - BAIRRO SANTANENSE,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,BENEVIDES GARCIA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,FRANCISCA BALBINA COELHO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,ASTOLFO DORNAS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,AGENOR SOARES,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,VIOLETAS,SANTANENSE MORADA NOVA
